_id,author,date,section,sub_title,text,title,url 
,RIO DE JANEIRO (Reuters) ,05/04/2019 06:36:00,economia,"A Petrobras elevará o preço médio da gasolina em suas refinarias em 5,6 por cento a partir de sexta-feira, para 1,9354 real por litro, maior valor desde 30 de outubro de 2018, enquanto manteve o do diesel, conforme dados publicados pela petroleira em seu site nesta quinta-feira; no governo Bolsonaro, a alta já é de quase 30%","  A Petrobras elevará o preço médio da gasolina em suas refinarias em 5,6 por cento a partir de sexta-feira, para 1,9354 real por litro, maior valor desde 30 de outubro de 2018, enquanto manteve o do diesel, conforme dados publicados pela petroleira em seu site nesta quinta-feira. O reajuste foi feito após a companhia ter mantido o valor estável da gasolina desde 19 de março, na maior série sem alteração de preço desde que a empresa anunciou em setembro uma política de hedge que permite manutenções de valores nas refinarias por um período de 15 dias sem que haja eventualmente perdas. Com o reajuste a ser aplicado na sexta-feira, a alta da gasolina nas refinarias da Petrobras é de 28,3 por cento no acumulado do ano, segundo dados da estatal. A política de hedge da Petrobras busca evitar perdas em um período em que os preços internacionais do petróleo passam por fortes oscilações, sem necessariamente repassá-las aos clientes —o Brent vem subindo neste ano e atingiu nesta quinta-feira 70 dólares o barril, maior valor desde novembro. A Petrobras tem informado que sua política de preços busca a paridade de importação, tendo como referência indicadores internacionais como câmbio e petróleo, em busca de rentabilidade. Desde 19 de março, dólar subiu quase 2 por cento, fechando nesta quinta-feira a 3,8575 reais na venda, após ter tocado 4 reais na semana passada. No caso do diesel, a empresa definiu na semana passada que o preço médio seria alterado em intervalos não inferiores a 15 dias. O anúncio foi feito após o preço do diesel nas refinarias ter tocado em meados de março o maior nível desde setembro de 2018. Atualmente, o diesel é vendido a um preço médio de 2,1432 reais por litro, o mesmo valor desde 22 de março. O repasse dos preços dos combustíveis da Petrobras para a bomba depende de diversos fatores, como margens da distribuição e revenda, impostos e misturas de biocombustíveis. Nos primeiros três meses do ano, o preço médio da gasolina nos postos subiu 0,4 por cento, segundo dados publicados pela Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP), enquanto nas refinarias foi registrado avanço de 21,5 por cento. Já o diesel teve alta de 18,5 por cento nas refinarias, contra 3 por cento nos postos.","
Petrobras aumenta gasolina em 5,6% e preço dispara com Bolsonaro
",https://www.brasil247.com/pt/247/economia/389262/Petrobras-aumenta-gasolina-em-56-e-pre%C3%A7o-dispara-com-Bolsonaro.htm
,Rede Brasil Atual,02/04/2019 18:39:00,economia,"Tribunal Regional do Trabalho da 2ª Região (TRT-2) deu mais uma decisão favorável a um sindicato de trabalhadores para desconto de contribuições em folha de pagamento, contrariando a Medida Provisória (MP) 873, que admite apenas a possibilidade de boleto bancário","  -  O Tribunal Regional do Trabalho da 2ª Região (TRT-2), que inclui a Grande São Paulo e a Baixada Santista, deu mais uma decisão favorável a um sindicato de trabalhadores para desconto de contribuições em folha de pagamento, contrariando a Medida Provisória (MP) 873, que admite apenas a possibilidade de boleto bancário. Desta vez, a desembargadora Ivete Ribeiro manteve decisão de primeira instância, com liminar para o Sindicato dos Petroleiros (Sindipetro) do Litoral Paulista. A Petrobras havia entrado com mandado de segurança, negado pela Justiça. Em meados de março, a Petrobras havia informado os sindicatos que seguiria a determinação da MP 873, permitindo apenas descontos via boleto e autorizados previamente. As entidades passaram a recorrer à Justiça para manter o desconto em folha e conseguiram várias liminares, assim como outras categorias profissionais. O Sindipetro do Litoral Paulista havia obtido liminar na 6ª Vara do Trabalho de Santos. A empresa recorreu, e agora a decisão foi ratificada em segunda instância. Na semana passada, o vice-presidente judicial do TRT-2, desembargador Rafael Pugliese, havia decidido a favor do Sindicato dos Motoristas de São Paulo. Para ele, a medida provisória atingia o princípio da liberdade sindical. Agora, a desembargadora Ivete Ribeiro afirmou que – além de propiciar aumento de demandas judiciais –, a medida provisória vai contra a Lei 13.467, de ""reforma"" trabalhista, que privilegia o negociado sobre o legislado. ""Entendo que, por ser a entidade sindical a titular do crédito, nada mais correto do que permitir a ela a escolha do meio de cobrança, seja por acordo com a empresa ou com o sindicato da categoria econômica, através da liberdade negocial instaurada no sistema jurídico"", afirmou em sua decisão.","
Justiça volta a decidir contra medida que tenta inviabilizar financiamento sindical
",https://www.brasil247.com/pt/247/economia/388999/Justi%C3%A7a-volta-a-decidir-contra-medida-que-tenta-inviabilizar-financiamento-sindical.htm
,RIO DE JANEIRO (Reuters) ,04/04/2019 20:29:00,economia,"Sob o comando de Roberto Castelo Branco, a Petrobras elevará o preço médio da gasolina em suas refinarias em 5,6% a partir de sexta-feira, para R$ 1,9354 por litro, maior valor desde 30 de outubro de 2018, enquanto manteve o do diesel, conforme dados publicados pela petroleira em seu site nesta quinta-feira; com o reajuste a ser aplicado na sexta-feira, a alta da gasolina nas refinarias da Petrobras é de 28,3% no acumulado do ano, segundo dados da estatal","  A Petrobras elevará o preço médio da gasolina em suas refinarias em 5,6 por cento a partir de sexta-feira, para 1,9354 real por litro, maior valor desde 30 de outubro de 2018, enquanto manteve o do diesel, conforme dados publicados pela petroleira em seu site nesta quinta-feira. O reajuste foi feito após a companhia ter mantido o valor estável da gasolina desde 19 de março, na maior série sem alteração de preço desde que a empresa anunciou em setembro uma política de hedge que permite manutenções de valores nas refinarias por um período de 15 dias sem que haja eventualmente perdas. Com o reajuste a ser aplicado na sexta-feira, a alta da gasolina nas refinarias da Petrobras é de 28,3 por cento no acumulado do ano, segundo dados da estatal. A política de hedge da Petrobras busca evitar perdas em um período em que os preços internacionais do petróleo passam por fortes oscilações, sem necessariamente repassá-las aos clientes —o Brent vem subindo neste ano e atingiu nesta quinta-feira 70 dólares o barril, maior valor desde novembro. A Petrobras tem informado que sua política de preços busca a paridade de importação, tendo como referência indicadores internacionais como câmbio e dólar, em busca de rentabilidade. No caso do diesel, a empresa definiu na semana passada que o preço médio seria alterado em intervalos não inferiores a 15 dias. O anúncio foi feito após o preço do diesel nas refinarias ter tocado em meados de março o maior nível desde setembro de 2018. Atualmente, o diesel é vendido a um preço médio de 2,1432 reais por litro, o mesmo valor desde 22 de março. O repasse dos preços dos combustíveis da Petrobras para a bomba depende de diversos fatores, como margens da distribuição e revenda, impostos e misturas de biocombustíveis. Nos primeiros três meses do ano, o preço médio da gasolina nos postos subiu 0,4 por cento, segundo dados publicados pela Agência Nacional do Petróleo, Gás Natural e Biocombustíveis (ANP), enquanto nas refinarias foi registrado avanço de 21,5 por cento. Já o diesel teve alta de 18,5 por cento nas refinarias, contra 3 por cento nos postos.","
Petrobras sobe gasolina novamente; alta já acumula 28% no governo Bolsonaro
",https://www.brasil247.com/pt/247/economia/389246/Petrobras-sobe-gasolina-novamente;-alta-j%C3%A1-acumula-28-no-governo-Bolsonaro.htm
,Infomoney,03/04/2019 17:35:00,economia,"Pressionado por parlamentares na Comissão de Constituição e Justiça (CCJ), sem conseguir fazer sustentação para justificar a reforma da Previdência do governo Bolsonaro, almejada pelo mercado financeiro, o ministro Paulo Guedes fez a Ibovespa cair 2 mil pontos nesta quarta-feira 3; irritado com as intervenções, o ministro se exaltou e bateu boca com deputados; o dólar também subiu 0,44% a R$ 3,8727 na compra e a R$ 3,8737 na venda","  - O nervosismo no mercado depois do bate-boca entre o ministro da Economia, Paulo Guedes, e deputados da oposição na CCJC (Comissão de Constituição e Justiça e de Cidadania) fez com que o Ibovespa perdesse 2 mil pontos em duas horas. Com a baixa, o principal índice de ações da B3 se descola das bolsas mundiais, que sobem em meio a dados positivos da China e cenário mais favorável para um acordo entre os chineses e os Estados Unidos na guerra comercial. Às 16h29, o Ibovespa caía 0,79% a 94.629 pontos. Já o dólar comercial sobe 0,44% a R$ 3,8727 na compra e a R$ 3,8737 na venda, enquanto o contrato futuro de dólar para maio tem valorização de 0,4% a R$ 3,876. No caso dos juros futuros, o DI para janeiro de 2021 avança quatro pontos-base, para 7,06%, ao passo que o DI para janeiro de 2023 avança nove pontos-base, para 8,21%. Segundo o analista da Eleven Financial Research, Carlos Daltoso, o mercado tem seguido ruídos de Brasília de maneira exagerada e os traders não estão gostando das falas de Guedes ao debater a reforma da Previdência. ""O cenário-base com o qual o mercado trabalha é o de aprovação da reforma, mas os investidores querem saber quanto do R$ 1 trilhão anunciado pelo ministro em economia será desidratado no Congresso"", afirma. ""A volatilidade nesse momento será acentuada, mas é preciso saber distinguir a realidade dos ruídos"", acrescenta. Na CCJ, Paulo Guedes elogiou o regime de capitalização e se exaltou quando deputados da oposição disseram que o Brasil ficaria igual ao Chile. Para Guedes, o sistema previdenciário atual é insustentável, com a proporção entre contribuintes e aposentados se reduzindo drasticamente por conta do envelhecimento da população. Na semana passada, Guedes desmarcou sua participação em audiência pública na comissão. A decisão seguiu sugestão de aliados, que alertavam para os riscos de ataques de deputados até mesmo da base aliada. A alegação formal foi que o debate seria mais produtivo após a designação do relator da PEC (Proposta de Emenda à Constituição) da reforma previdenciária na comissão. Mercado internacional Os principais mercados sobem nesta quarta-feira, refletindo os avanços no acordo comercial entre EUA e China. Segundo o Financial Times, autoridades dos dois países já teriam resolvido a maior parte das questões pendentes, mas seguem negociando sobre como implementar e impor tal acordo. A publicação ressalta, porém, que os 10% de questões restantes para fechar o acordo é que são os mais complicados, pois exigiriam maiores compensações de ambos os lados. Além disso, a China também puxou o otimismo dos investidores após o PMI (Índice Gerentes de Compras, na sigla em inglês) de serviços subir de 51,1 pontos em fevereiro para 54,4 pontos em março, reforçando a recuperação mostrada no PMI da indústria na segunda-feira. Entre os indicadores, nos EUA, às 9h15 saiu o relatório de emprego ADP, registrando um aumento de 129 mil empregos no país em março, abaixo das expectativas dos economistas, que esperavam um incremento de 170 mil. Foi ainda o pior número de aberturas de vagas desde setembro de 2017. O dado funciona como uma espécie de prévia para o relatório de emprego dos EUA que sai na sexta-feira. Já na Europa, foi registrada alta de 0,4% em fevereiro das vendas no varejo ante janeiro, enquanto o PMI composto da região recuou a 51,6 pontos em março ante 51,9 em fevereiro. Nas maiores economias do bloco, o PMI da Alemanha atingiu 51,4 pontos, o menor desde junho de 2013. As preocupações no velho continente ainda recaem sobre um acordo para saída do Reino Unido da União Europeia, enquanto o Parlamento Britânico não chega a um acordo. Entre as maiores economias do bloco já há apreensão em relação aos impactos do Brexit, como na Alemanha, com especialistas já alertando sobre a possibilidade de que uma recessão acometa o País no quarto trimestre deste ano. Por fim, entre as commodities, o preço futuro dos contratos de minério de ferro disparou 5,2% na bolsa de Dalian. O petróleo tipo WTI tem queda de 0,38% a US$ 62,34 ao mesmo tempo em que o contrato do tipo Brent para junho cai 0,16% a US$ 69,26. A commodity tinha alta pela manhã, mas virou após a divulgação dos estoques de petróleo, que aumentaram em 7,2 milhões de barris na semana passada, de acordo com a EIA (Administração de Informação de Energia, na sigla em inglês). Analistas esperavam uma queda de 100 mil barris. Altas e baixas da bolsa Enquanto deve seguir se beneficiando com a valorização do preço do minério de ferro, a Vale enfrenta dificuldades para encaminhar a órgãos técnicos projetos de descaracterização de oito estruturas a montante, como a que se rompeu em Brumadinho no início do ano. Ao menos seis empresas recusaram o convite da empresa para auditar barragens, que precisa encaminhar os pareceres à Agência Nacional de Mineração (ANM) e à Secretaria de Meio Ambiente de Minas Gerais. A Petrobras já contaria com três grupos interessados na compra da Transportadora Associada de Gás (TAG), segundo o Estado de S. Paulo. Entre os competidores estaria a Engie, o fundo Mubadala e um consórcio capitaneado pela Itaúsa. A expectativa é de que o resultado possa sair até o final desta semana. Uma ação do Ministério Público Estadual e da Defensoria Publica de Alagoas pede o bloqueio de R$ 6,7 bilhões da Braskem, por conta do afundamento do solo em bairros próximos à uma área de mineração de sal-gema em Maceió. Segundo o jornal Valor Econômico, o pedido do bloqueio foi antecipado pelas negociações em curso entre Odebrecht, controladora da petroquímica, e a holandesa LyondellBasell para a venda da Braskem. A Rumo obteve vitória no Tribunal de Contas da União (TCU) em relação à análise técnica sobre a renovação antecipada de contrato da Malha Paulista e sem maiores obstáculos à assinatura de um termo aditivo, informou o Valor Econômico. A concessão cruza o interior de São Paulo e chega ao Porto de Santos. A expectativa é de que a renovação possa destravar mais de R$ 7 bilhões em investimentos em troca de mais 30 anos de concessão.","
Paulo Guedes fracassa na Câmara, Ibovespa desaba e dólar sobe
",https://www.brasil247.com/pt/247/economia/389115/Paulo-Guedes-fracassa-na-C%C3%A2mara-Ibovespa-desaba-e-d%C3%B3lar-sobe.htm
,Vitor Abdala repórter da Agência Brasil,05/04/2019 09:25:00,economia,"Índice de Preços ao Consumidor-Classe 1 (IPC-C1), que mede a inflação para famílias com renda até 2,5 salários mínimos, é de 0,67% em março; taxa ficou acima do 0,49% de fevereiro; com o resultado, o indicador acumula alta de 1,77% no ano e 5,42% nos últimos 12 meses, segundo dados da Fundação Getulio Vargas (FGV)","  - O Índice de Preços ao Consumidor-Classe 1 (IPC-C1), que mede a inflação para famílias com renda até 2,5 salários mínimos, é de 0,67% em março. A taxa ficou acima do 0,49% de fevereiro. Com o resultado, o indicador acumula alta de 1,77% no ano e 5,42% nos últimos 12 meses. Os dados foram divulgados hoje (5), no Rio de Janeiro, pela Fundação Getulio Vargas (FGV). O sistema de transporte público de Fortaleza e da região metropolitana opera abaixo do normal nesta segunda-feira (7), segundo informou o Sindicato das Empresas de Transporte de Passageiros do Estado do Ceará (Sindiônibus). De fevereiro para março, tarifas de transportes subiram de 0,22% para 1,27% (Arqujivo/José Cruz/Agência Brasil) Os IPCs são calculados com base em preços coletados em sete capitais: Brasília, São Paulo, Rio de Janeiro, Belo Horizonte, Porto Alegre, Recife e Salvador. A inflação medida pelo IPC-C1 em março ficou acima das taxas observadas pelo Índice de Preços ao Consumidor–Brasil (IPC-BR), que apura a variação da cesta de compras para todas as faixas de renda. O IPC-BR registrou inflação de 0,65% em março e 4,88% em 12 meses. Em março, quatro das oito classes de despesa componentes do IPC-C1 apresentaram aumento de fevereiro para março: transportes (de 0,22% para 1,27%), alimentação (de 0,97% para 1,23%), vestuário (de -0,04% para 0,61%) e educação, leitura e recreação (de -0,24% para 0,1%). Quatro grupos de despesa tiveram queda na taxa no período: habitação (de 0,4% para 0,2%), saúde e cuidados pessoais (de 0,5% para 0,25%), despesas diversas (de 0,08% para -0,15%) e comunicação (de -0,05% para -0,06%).","
Inflação para famílias de baixa renda sobe 0,67% em março
",https://www.brasil247.com/pt/247/economia/389280/Infla%C3%A7%C3%A3o-para-fam%C3%ADlias-de-baixa-renda-sobe-067-em-mar%C3%A7o.htm
,Por Vitor Abdala  Repórter da Agência Brasil,04/04/2019 11:45:00,economia,"O percentual de famílias brasileiras com dívidas (em atraso ou não) chegou a 62,4% em março deste ano; o índice é superior aos 61,5% de fevereiro deste ano e aos 61,2% de março do ano passado; esse também é o maior patamar de endividamento das famílias desde setembro de 2015, segundo dados da Pesquisa de Endividamento e Inadimplência do Consumidor, divulgada pela Confederação Nacional do Comércio de Bens, Serviços e Turismo "," O percentual de famílias brasileiras com dívidas (em atraso ou não) chegou a 62,4% em março deste ano. O índice é superior aos 61,5% de fevereiro deste ano e aos 61,2% de março do ano passado. Esse também é o maior patamar de endividamento das famílias desde setembro de 2015, segundo dados da Pesquisa de Endividamento e Inadimplência do Consumidor, divulgada hoje (4) pela Confederação Nacional do Comércio de Bens, Serviços e Turismo (CNC). Já as famílias inadimplentes, ou seja, aquelas que têm dívidas ou contas em atraso, ficou em 23,4% em março deste ano, acima dos 23,1% do mês anterior. Na comparação com março do ano passado (25,2%), no entanto, o indicador teve uma queda de 1,8 ponto percentual. O percentual de famílias que declararam não ter condições de pagar suas contas ou dívidas em atraso aumentou de 9,2% em fevereiro para 9,4% em março deste ano. No entanto, continuou abaixo do patamar de março do ano passado (10%). Segundo a economista da CNC Marianne Hanson, além da recuperação gradual das concessões de crédito e do consumo das famílias, há um fator sazonal que influi nos resultados: a incidência dos gastos extras de início de ano, ocasionando uma demanda maior por empréstimos. O cartão de crédito foi apontado como o principal motivo das dívidas por 78% das famílias endividadas, seguido por carnês, para 14,4%, e, em terceiro, por financiamento de carro, para 10%.","
Endividamento de famílias brasileiras atinge maior patamar desde 2015
",https://www.brasil247.com/pt/247/economia/389184/Endividamento-de-fam%C3%ADlias-brasileiras-atinge-maior-patamar-desde-2015.htm
,Por Wellton Máximo  Repórter da Agência Brasil,04/04/2019 16:18:00,economia,"Depois de ter registrado retirada líquida - mais saques que depósitos - nos dois primeiros meses do ano, a caderneta de poupança voltou a atrair o interesse dos brasileiros em março; no mês passado, a captação líquida - depósitos menos retiradas - somou R$ 1,85 bilhão, informou o Banco Central; o valor representa queda de 53,4% em relação a março do ano passado, quando os depósitos tinham superado os saques em R$ 3,98 bilhões"," Depois de ter registrado retirada líquida - mais saques que depósitos - nos dois primeiros meses do ano, a caderneta de poupança voltou a atrair o interesse dos brasileiros em março. No mês passado, a captação líquida - depósitos menos retiradas - somou R$ 1,85 bilhão, informou nesta quinta-feira (4) o Banco Central. O valor representa queda de 53,4% em relação a março do ano passado, quando os depósitos tinham superado os saques em R$ 3,98 bilhões. Mesmo com o recuo, a captação líquida atingiu o segundo melhor nível para meses de março desde 2013. Naquele mês, os depósitos tinham excedido as retiradas em R$ 5,96 bilhões. Em março de 2014, 2015 e 2016, a poupança tinha registrado saques líquidos – com os correntistas retirando mais do que depositando. Apesar do desempenho positivo em março, as retiradas continuam maiores que os depósitos em 2018. No primeiro trimestre, a caderneta de poupança registrou saques líquidos de R$ 13,4 bilhões, contra saques líquidos de R$ 1,93 bilhão no mesmo período do ano passado. Até 2014, os brasileiros depositavam mais do que retiravam da poupança. Naquele ano, as captações líquidas chegaram a R$ 24 bilhões. Com o início da recessão econômica, em 2015, os investidores passaram a retirar dinheiro da caderneta para cobrirem dívidas, num cenário de queda da renda e de aumento de desemprego. Em 2015, R$ 53,57 bilhões foram sacados da poupança, a maior retirada líquida da história. Em 2016, os saques superaram os depósitos em R$ 40,7 bilhões. A tendência inverteu-se em 2017, quando as captações excederam as retiradas em R$ 17,12 bilhões. Com rendimento de 70% da Taxa Selic (juros básicos da economia), a poupança está se torando menos atrativa porque os juros básicos estão no menor nível da história, em 6,5% ao ano. Nos últimos meses, o investimento não tem conseguido garantir rendimentos acima da inflação. Nos 12 meses terminados em março, a poupança rendeu 4,16%. O Índice de Preços ao Consumidor Amplo (IPCA)-15, que funciona como uma prévia da inflação oficial, acumula 4,18% no mesmo período. No dia 10 (quarta-feira), o Instituto Brasileiro de Geografia e Estatística (IBGE) divulga o IPCA cheio de março.","
Captação líquida da poupança cai 53% em março
",https://www.brasil247.com/pt/247/economia/389218/Capta%C3%A7%C3%A3o-l%C3%ADquida-da-poupan%C3%A7a-cai-53-em-mar%C3%A7o.htm
,247  ,05/04/2019 09:10:00,economia,"Governo Jair Bolsonaro, que no início deste mês autorizou um aumento de 4,33% no preço dos remédios, deu início a um processo para liberar os preços de medicamentos isentos de prescrição médica (MIPs), como a dipirona e o ibuprofeno, que podem ser comprados livremente pela população; medida, que foi publicada na resolução número 2 da Câmara de Regulação do Mercado de Medicamentos (CMED), retira o preço-teto estabelecido para estes leque de produtos"," O governo Jair Bolsonaro, que no início deste mês autorizou um aumento de 4,33% no preço dos medicamentos, deu início a um processo para liberar os preços de medicamentos isentos de prescrição médica (MIPs), como a dipirona e o ibuprofeno, que podem ser comprados livremente pela população. A medida, que foi publicada na resolução número 2 da Câmara de Regulação do Mercado de Medicamentos (CMED), retira o preço-teto estabelecido para estes produtos. Segundo o texto da resolução, serão criados três grupos de MIPs para assegurar uma liberação gradual, reduzindo o riso de uma explosão nos preços praticados pelos estabelecimentos junto ao consumidor final. Atualmente os medicamentos que podem ser comprados sem prescrição envolvem um leque de cerca de 3 mil itens, que movimentam algo próximo de R$ 10 bilhões anuais.  ","
Governo Bolsonaro vai liberar preços de remédios sem prescrição médica
",https://www.brasil247.com/pt/247/economia/389277/Governo-Bolsonaro-vai-liberar-pre%C3%A7os-de-rem%C3%A9dios-sem-prescri%C3%A7%C3%A3o-m%C3%A9dica.htm
,247  ,05/04/2019 12:48:00,economia,"Presidente Jair Bolsonaro afirmou que o Brasil não terá o horário de verão neste ano e que a medida, que visa reduzir o consumo de energia, deverá ser eliminada nos próximos anos; ""Tomei a decisão que neste ano não teremos horário de verão"", disse; esta semana, o ministro de Minas e Energia, Bento Albuquerque, já havia sinalizado que a pasta está finalizando estudos sobre o assunto e que a decisão pelo fim ou pela manutenção do horário de verão deverá levar em conta fatores como sobrecarga e picos de consumo, além dos dados econômicos"," O presidente Jair Bolsonaro afirmou que o Brasil não terá o horário de verão neste ano e que medida, que visa reduzir o consumo de energia, deverá ser eliminada nos próximos anos. ""Tomei a decisão que neste ano não teremos horário de verão"", disse Bolsonaro nesta sexta-feira (5) durante um café da manhã com jornalistas. Esta semana, o ministro de Minas e Energia, Bento Albuquerque, já havia sinalizado que a pasta está finalizando estudos sobre o assunto e que o material deverá ser entregue a Bolsonaro nos próximos dias.  Segundo Albuquerque a decisão pelo fim ou pela manutenção do horário de verão deverá levar em conta fatores como sobrecarga e picos de consumo e não apenas os dados econômicos.  ","
Bolsonaro decreta o fim do horário de verão
",https://www.brasil247.com/pt/247/economia/389295/Bolsonaro-decreta-o-fim-do-hor%C3%A1rio-de-ver%C3%A3o.htm
,247  ,04/04/2019 17:58:00,sudeste,"O ex-presidente Fernando Henrique Cardoso disse, em entrevista à BBC News Brasil publicada nesta quinta-feira (4), que o governo de Jair Bolsonaro ""está sem rumo"" e é pior do que ele esperava; passados quase 100 dias desde a posse, FHC afirmou não ter visto ""nada"" do novo governo"," O ex-presidente Fernando Henrique Cardoso disse, em entrevista à  BBC News Brasil  publicada nesta quinta-feira (4), que o governo de Jair Bolsonaro ""está sem rumo"" e é pior do que ele esperava. Passados quase 100 dias desde a posse, FHC afirmou não ter visto ""nada"" do novo governo.  ""Por que ele foi eleito? Ele falou temas que sensibilizaram: violência e corrupção, basicamente. Temas que pegaram a onda. Mas ele não disse 'eu vou fazer um Brasil de tal a qual modo'. Tanto que agora ele não sabe o que vai fazer. Vai mudar o quê?"", disse o ex-presidente à reportagem na sede do Instituto FHC, em São Paulo. ""Para o ex-presidente, a nova gestão está sem rumo. As falhas, na sua análise, são muitas: falta projeto para o país, falta aprender a se relacionar com o Congresso, falta até se comunicar com a população para explicar medidas consideradas fundamentais pelo governo, como a reforma da Previdência"", falou o sociólogo à BBC News Brasil.","
FHC diz que governo Bolsonaro está sem rumo e é pior do que ele esperava
",https://www.brasil247.com/pt/247/sudeste/389232/FHC-diz-que-governo-Bolsonaro-est%C3%A1-sem-rumo-e-%C3%A9-pior-do-que-ele-esperava.htm
,247 ,05/04/2019 05:44:00,economia,"A equipe econômica, comandada por Paulo Guedes, vai propor que o reajuste do salário mínimo seja feito sem ganho real para os trabalhadores. Segundo técnicos do governo, a opção será estabelecer apenas a inflação como parâmetro para a correção do piso nacional em 2020, o que produziria uma economia de R$ 7,6 bilhões","  ""A equipe econômica vai propor que o reajuste do salário mínimo seja feito sem ganho real para os trabalhadores. Segundo técnicos do governo, a opção será estabelecer apenas a inflação como parâmetro para a correção do piso nacional em 2020, o que ajuda a controlar as contas públicas. O impacto positivo no próximo ano pode chegar a R$ 7,6 bilhões, segundo estimativas da área técnica"", segundo  informa o jornalista Manoel Ventura , no Globo. ""Hoje o salário mínimo está em R$ 998. A atual fórmula de cálculo do reajuste foi fixada em 2007 e leva em conta o resultado do Produto Interno Bruto (PIB) de dois anos antes mais a inflação do ano anterior, medida pelo INPC. Isso garantiu, nos momentos de crescimento da economia, que o ganho do salário mínimo superasse a inflação, ajudando a reduzir desigualdades e estimulando o consumo das famílias"", aponta ainda sua reportagem. Segundo o texto, a decisão será de Jair Bolsonaro, cuja popularidade vem despencando desde a posse.","
Guedes quer mudar fórmula para reduzir reajuste do mínimo
",https://www.brasil247.com/pt/247/economia/389255/Guedes-quer-mudar-f%C3%B3rmula-para-reduzir-reajuste-do-m%C3%ADnimo.htm
,247,05/04/2019 16:24:00,sudeste,"""A vida é feita de planejamento. O presidente Bolsonaro tem meu respeito. Se ele não for candidato, eu quero dar continuidade a um projeto de transformação do Brasil e resgate da economia do nosso país"", disse o governador do Rio de Janeiro em entrevista à BBC; ele também defendeu a tese de que o golpe de 64 foi uma reação a um ""avanço do comunismo"" e avalia que houve ""mortes dos dois lados""","  - Nos Estados Unidos, onde proferiu uma palestra e adotou tom mais ameno do que na campanha e como governador, segundo relato da BBC Brasil, como quando diz que ""tem que atirar na cabecinha"" ou ""mandar para Guantánamo"", o governador do Rio de Janeiro, Wilson Witzel admitiu querer ser presidente da República caso Jair Bolsonaro não se candidate à reeleição.  Leia aqui  a íntegra. ""A vida é feita de planejamento. O presidente Bolsonaro tem meu respeito. Se ele não for candidato, eu quero dar continuidade a um projeto de transformação do Brasil e resgate da economia do nosso país"", disse. Witzel também defendeu mais prisões de segurança máxima e até um modelo como Guantánamo. ""Se fala que em Guantánamo há violações, mas até hoje ninguém provou nada"", declarou. ""Eu não quero importar modelo de violação de direitos humanos, Eu quero o modelo de prisão de segurança máxima para evitar que estes criminosos tenham contato com o mundo exterior e continuem evitando o crime"", acrescentou. O governador é adepto da ideia de mudar os livros didáticos, como quer Vélez Rodríguez, o ministro da Educação, para rever a versão sobre o golpe militar de 1964, que para ele foi um período em que ""houve violência dos dois lados"" e que surgiu em reação a um ""avanço do comunismo"". ""O fato tem que ser contado pelos historiadores. Eles são como juízes, apresentam os fatos como eles ocorreram. De ambas as partes ideológicas envolvidas houve violência. Nós tivemos mortes dos dois lados e isso precisa ser falado. Tivemos erros e acertos. Houve um movimento contrário a um possível avanço do comunismo no Brasil e ele foi capitaneado pelas Forças Armadas, pelo Congresso Nacional, foi institucionalizado por segmentos políticos do Brasil. A história tem que ser contada dessa forma, ela não tem lado, é uma história que tem fatos"", afirmou.","
Nos EUA, Witzel diz querer ser presidente e defende golpe de 64
",https://www.brasil247.com/pt/247/sudeste/389318/Nos-EUA-Witzel-diz-querer-ser-presidente-e-defende-golpe-de-64.htm
